,ba_cn,fa_accoe_last,fa_accoe_this,fa_accos_last,fa_accos_this,fa_accou_last,fa_accou_this,fa_adexe_last,fa_adexe_this,fa_adexs_last,fa_adexs_this,fa_adexu_last,fa_adexu_this,fa_asine_last,fa_asine_this,fa_asins_last,fa_asins_this,fa_asinu_last,fa_asinu_this,fa_cotoe_last,fa_cotoe_this,fa_cotos_last,fa_cotos_this,fa_cotou_last,fa_cotou_this,fa_dine_last,fa_dine_this,fa_dins_last,fa_dins_this,fa_dinu_last,fa_dinu_this,fa_etoue_last,fa_etoue_this,fa_etous_last,fa_etous_this,fa_etouu_last,fa_etouu_this,fa_fuexe_last,fa_fuexe_this,fa_fuexs_last,fa_fuexs_this,fa_fuexu_last,fa_fuexu_this,fa_gine_last,fa_gine_this,fa_gins_last,fa_gins_this,fa_ginu_last,fa_ginu_this,fa_gse_last,fa_gse_this,fa_gss_last,fa_gss_this,fa_gsu_last,fa_gsu_this,fa_inine_last,fa_inine_this,fa_inins_last,fa_inins_this,fa_ininu_last,fa_ininu_this,fa_intoe_last,fa_intoe_this,fa_intos_last,fa_intos_this,fa_intou_last,fa_intou_this,fa_neche_last,fa_neche_this,fa_nechs_last,fa_nechs_this,fa_nechu_last,fa_nechu_this,fa_otexe_last,fa_otexe_this,fa_otexs_last,fa_otexs_this,fa_otexu_last,fa_otexu_this,fa_otine_last,fa_otine_this,fa_otins_last,fa_otins_this,fa_otinu_last,fa_otinu_this,fa_pine_last,fa_pine_this,fa_pins_last,fa_pins_this,fa_pinu_last,fa_pinu_this,fa_sine_last,fa_sine_this,fa_sins_last,fa_sins_this,fa_sinu_last,fa_sinu_this,fp_yr,name,ricf_oid
402,云南华人科技公益基金会,0.00,0.00,"120,070.00","523,743.83","120,070.00","523,743.83",0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"121,981.20","525,441.23","121,981.20","525,441.23",0.00,0.00,"68,560.79","306,661.15","68,560.79","306,661.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,911.20","1,697.40","1,911.20","1,697.40",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"72,605.32","311,897.38","72,605.32","311,897.38",0.00,0.00,"-49,375.88","-213,543.85","-49,375.88","-213,543.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,044.53","5,236.23","4,044.53","5,236.23",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南华人科技公益基金会,4510.0
403,河南省永帝善缘基金会,0.00,0.00,"158,800.00","176,300.00","158,800.00","176,300.00",0.00,0.00,"7,500.00","3,161.00","7,500.00","3,161.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"166,770.00","180,020.10","166,770.00","180,020.10",0.00,0.00,"186,000.00","130,000.00","186,000.00","130,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,82832.47,46603.63,82832.47,46603.63,0.00,0.00,"269,093.58","176,678.19","269,093.58","176,678.19",0.00,0.00,"102,323.58","-3,341.91","102,323.58","-3,341.91",0.00,0.00,470.00,559.10,470.00,559.10,0.00,0.00,261.11,74.56,261.11,74.56,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省永帝善缘基金会,3759.0
404,贵州省体育发展基金会,0.00,0.00,"295,107.00","3,175,791.00","295,107.00","3,175,791.00",0.00,0.00,"27,801.00","40,443.00","27,801.00","40,443.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,"3,000,000.00","488,459.42","6,191,030.64","488,459.42","3,191,030.64",0.00,0.00,"1,781,666.00","2,594,440.00","1,781,666.00","2,594,440.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-34,448.58","-25,203.36","-34,448.58","-25,203.36",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"1,781,666.00","2,594,440.00","1,781,666.00","2,594,440.00",0.00,"-3,000,000.00","1,293,206.58","-3,596,590.64","1,293,206.58","-596,590.64",0.00,"3,000,000.00","200,000.00","3,000,000.00","200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,贵州省体育发展基金会,2960.0
405,陕西省青少年发展基金会,"17,099,024.21","18,676,387.36","17,099,024.21","18,676,387.36",0.00,0.00,0.00,0.00,"64,205.09","38,783.00","64,205.09","38,783.00",0.0,0.00,0.00,0.00,0.00,0.00,"17,099,024.21","18,676,387.36","17,122,257.67","18,671,607.13","23,233.46","-4,780.23","17,373,784.16","21,052,275.47","17,373,784.16","21,052,275.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-40,971.63","-43,563.23","-40,971.63","-43,563.23",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,230119.18,156315.08,230119.18,156315.08,"17,373,784.16","21,052,275.47","17,603,903.34","21,208,590.55","230,119.18","156,315.08","274,759.95","2,375,888.11","481,645.67","2,536,983.42","206,885.72","161,095.31",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西省青少年发展基金会,3216.0
406,石狮市蔡辉煌教育基金会,0.00,0.00,"755,778.90","353,675.65","755,778.90","353,675.65",0.00,0.00,"36,881.66","35,272.05","36,881.66","35,272.05",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"792,660.56","388,947.70","792,660.56","388,947.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"804,971.06","771,549.17","804,971.06","771,549.17",0.00,0.00,"12,310.50","382,601.47","12,310.50","382,601.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"804,971.06","771,549.17","804,971.06","771,549.17",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,石狮市蔡辉煌教育基金会,2742.0
407,广西拥军优属基金会,0.00,"6,244.00","4,700.00","540,809.50","4,700.00","534,565.50",0.00,0.00,"30,696.34","11,015.70","30,696.34","11,015.70",0.0,0.00,0.00,0.00,0.00,0.00,0.00,"6,244.00","35,396.34","647,965.20","35,396.34","641,721.20",0.00,"47,519.20","38,759.47","563,566.43","38,759.47","516,047.23",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,"47,519.20","39,089.63","1,258,161.19","39,089.63","1,210,641.99",0.00,"41,275.20","3,693.29","610,195.99","3,693.29","568,920.79",0.00,0.00,0.00,"96,140.00",0.00,"96,140.00",0.00,0.00,330.16,"694,594.76",330.16,"694,594.76",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,广西拥军优属基金会,1631.0
408,中国移动慈善基金会,0.00,0.00,"38,300,000.00","38,300,000.00","38,300,000.00","38,300,000.00",0.00,0.00,"15,400.00","17,511.60","15,400.00","17,511.60",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"38,315,400.00","38,317,511.60","38,315,400.00","38,317,511.60",0.00,0.00,"38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"39,024,401.70","39,269,899.95","39,024,401.70","39,269,899.95",0.00,0.00,"709,001.70","952,388.35","709,001.70","952,388.35",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,024,401.70","1,269,899.95","1,024,401.70","1,269,899.95",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中国移动慈善基金会,263.0
409,黑龙江省哈尔滨工业大学附属中学校教育发展基金会,0.00,0.00,"7,667,935.33","11,427,424.00","7,667,935.33","11,427,424.00",0.00,0.00,"145,916.12","136,166.64","145,916.12","136,166.64",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,783,298.50","11,491,010.44","7,783,298.50","11,491,010.44",0.00,0.00,"11,700,000.00","12,050,000.00","11,700,000.00","12,050,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-30,552.95","-72,580.20","-30,552.95","-72,580.20",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"11,700,000.00","12,050,000.00","11,700,000.00","12,050,000.00",0.00,0.00,"3,916,701.50","558,989.56","3,916,701.50","558,989.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,黑龙江省哈尔滨工业大学附属中学校教育发展基金会,3321.0
410,河北省日生公益慈善基金会,0.00,0.00,"89,528.80","568,395.73","89,528.80","568,395.73",0.00,0.00,"3,399.12","42,903.70","3,399.12","42,903.70",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"92,927.92","611,482.96","92,927.92","611,482.96",0.00,0.00,"500,000.00","500,000.00","500,000.00","500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.53,0.00,183.53,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,549163.82,0.0,549163.82,0.00,0.00,"500,000.00","1,049,163.82","500,000.00","1,049,163.82",0.00,0.00,"407,072.08","437,680.86","407,072.08","437,680.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河北省日生公益慈善基金会,4277.0
411,朝阳市公安民警救助基金会,0.00,0.00,"556,400.00","600,700.00","556,400.00","600,700.00",0.00,0.00,"26,915.00","7,095.00","26,915.00","7,095.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"583,315.00","607,795.00","583,315.00","607,795.00",0.00,0.00,"621,000.00","583,600.00","621,000.00","583,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"854,472.84","756,857.98","854,472.84","756,857.98",0.00,0.00,"271,157.84","149,062.98","271,157.84","149,062.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"233,472.84","173,257.98","233,472.84","173,257.98",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,朝阳市公安民警救助基金会,1795.0
412,宁夏黄河银行助学基金会,"6,365,000.00","10,795,000.00","6,365,000.00","10,795,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,"6,365,000.00","10,795,000.00","6,365,000.00","10,795,000.00",0.00,0.00,"8,493,537.00","7,015,160.00","8,493,537.00","7,015,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"8,559,158.02","7,059,100.16","8,559,158.02","7,059,100.16",0.00,0.00,"2,194,158.02","-3,735,899.84","2,194,158.02","-3,735,899.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"65,621.02","43,940.16","65,621.02","43,940.16",0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,宁夏回族自治区黄河银行助学基金会,1158.0
413,山西省文化发展基金会,"15,000.00",0.00,"3,280,924.29","1,147,752.93","3,265,924.29","1,147,752.93",0.00,0.00,"278,166.84","116,011.06","278,166.84","116,011.06",0.0,0.00,0.00,0.00,0.00,0.00,"15,000.00",0.00,"3,572,681.58","1,411,844.21","3,557,681.58","1,411,844.21","15,000.00","10,080,000.00","2,685,800.00","11,100,000.00","2,670,800.00","1,020,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"13,590.45","148,080.22","13,590.45","148,080.22",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,53333.33,0.0,53333.33,0.0,"15,000.00","10,080,000.00","2,739,458.54","11,104,667.59","2,724,458.54","1,024,667.59",0.00,"10,080,000.00","-833,223.04","9,692,823.38","-833,223.04","-387,176.62",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.21,"4,667.59",325.21,"4,667.59",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,山西省文化发展基金会,1339.0
414,河北省树磊扶贫基金会,0.00,0.00,"245,000.00","280,000.00","245,000.00","280,000.00",0.00,0.00,"26,652.00","30,333.00","26,652.00","30,333.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"271,674.00","310,392.00","271,674.00","310,392.00",0.00,0.00,"110,000.00","465,000.00","110,000.00","465,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,0.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"114,528.49","469,011.56","114,528.49","469,011.56",0.00,0.00,"-157,145.51","158,619.56","-157,145.51","158,619.56",0.00,0.00,22.00,0.00,22.00,0.00,0.00,0.00,"4,528.49","4,011.56","4,528.49","4,011.56",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河北省树磊扶贫基金会,3734.0
415,宁波市江北区人民教育基金会,0.00,0.00,0.00,"6,136,920.00",0.00,"6,136,920.00",0.00,0.00,"5,297.77","4,169.00","5,297.77","4,169.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,297.77","6,141,089.00","5,297.77","6,141,089.00",0.00,0.00,0.00,"2,000,000.00",0.00,"2,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"781,802.80","2,913,394.03","781,802.80","2,913,394.03",0.00,0.00,"776,505.03","-3,227,694.97","776,505.03","-3,227,694.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"781,802.80","913,394.03","781,802.80","913,394.03",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,宁波市江北区人民教育基金会,1175.0
416,鄂尔多斯市残疾人福利基金会,0.00,0.00,"1,450,190.00","2,734,200.00","1,450,190.00","2,734,200.00",0.00,0.00,"14,696.50","112,797.50","14,696.50","112,797.50",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,464,886.50","2,834,168.28","1,464,886.50","2,834,168.28",0.00,0.00,0.00,"2,660.00",0.00,"2,660.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-12,829.22",0.00,"-12,829.22",0.00,0.00,"1,000,000.00",0.00,"1,000,000.00",0.00,,,,,,,0.0,0.0,0.0,43680.65,0.0,43680.65,0.00,0.00,"1,024,260.22","46,340.82","1,024,260.22","46,340.82",0.00,0.00,"-440,626.28","-2,787,827.46","-440,626.28","-2,787,827.46",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,260.22",0.17,"24,260.22",0.17,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,鄂尔多斯市残疾人福利基金会,3075.0
417,云南省见义勇为基金会,0.00,0.00,"6,506,443.49","5,554,537.00","6,506,443.49","5,554,537.00",0.00,0.00,"51,414.94","48,234.12","51,414.94","48,234.12",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,480,552.58","5,557,858.21","6,480,552.58","5,557,858.21",0.00,0.00,"381,839.13","129,201.79","381,839.13","129,201.79",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-77,305.85","-44,912.91","-77,305.85","-44,912.91",0.00,0.00,"2,000,000.00","4,600,000.00","2,000,000.00","4,600,000.00",,,,,,,0.0,0.0,4193750.0,2488233.33,4193750.0,2488233.33,0.00,0.00,"6,575,589.13","7,217,435.12","6,575,589.13","7,217,435.12",0.00,0.00,"95,036.55","1,659,576.91","95,036.55","1,659,576.91",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南省见义勇为基金会,349.0
418,青海三工公益基金会,0.00,0.00,"31,194.00","235,810.00","31,194.00","235,810.00",0.00,0.00,712.00,"2,205.80",712.00,"2,205.80",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,906.00","238,015.80","31,906.00","238,015.80",0.00,0.00,"219,706.00","293,829.00","219,706.00","293,829.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,20482.71,0.0,20482.71,0.0,0.00,0.00,"240,585.03","294,050.92","240,585.03","294,050.92",0.00,0.00,"208,679.03","56,035.12","208,679.03","56,035.12",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.32,221.92,396.32,221.92,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,青海三工公益基金会,3248.0
419,广西壹方慈善基金会,"4,730,832.90","3,424,387.72","5,031,220.54","3,954,630.49","300,387.64","530,242.77","7,707.60",300.00,"311,050.34","340,722.08","303,342.74","340,422.08",0.0,0.00,0.00,0.00,0.00,0.00,"4,738,540.50","3,424,687.72","5,343,775.64","4,410,376.36","605,235.14","985,688.64","5,098,344.90","4,705,391.01","5,313,223.72","5,195,864.80","214,878.82","490,473.79",0.00,"-24,094.89",0.00,0.00,0.00,"24,094.89",0.00,0.00,"1,504.76","115,023.79","1,504.76","115,023.79",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,3419.18,17057.53,3419.18,17057.53,"5,098,344.90","4,705,391.01","5,350,114.44","5,230,476.45","251,769.54","525,085.44","359,804.40","1,256,608.40","6,338.80","820,100.09","-353,465.60","-436,508.31",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"33,471.54","17,554.12","33,471.54","17,554.12",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,广西壹方慈善基金会,1626.0
420,河南省常绿昭德助学基金会,0.00,0.00,"200,000.00","200,000.00","200,000.00","200,000.00",0.00,0.00,"1,540.00","2,000.00","1,540.00","2,000.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"201,433.62","201,741.39","201,433.62","201,741.39",0.00,0.00,"350,000.00","200,000.00","350,000.00","200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-106.38,-258.61,-106.38,-258.61,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"545,000.00","200,000.00","545,000.00","200,000.00",0.00,0.00,"343,566.38","-1,741.39","343,566.38","-1,741.39",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"195,000.00",0.00,"195,000.00",0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省常绿昭德助学基金会,3651.0
421,石家庄市佛教慈善基金会,0.00,"679,500.00","432,500.40","796,769.00","432,500.40","117,269.00",0.00,0.00,"57,782.00","4,064.00","57,782.00","4,064.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,"679,500.00","490,912.98","801,967.84","490,912.98","122,467.84",0.00,"679,500.00","353,756.20","953,843.00","353,756.20","274,343.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630.58,"1,134.84",630.58,"1,134.84",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,96000.0,0.0,96000.0,0.0,0.00,"679,500.00","449,756.20","956,567.40","449,756.20","277,067.40",0.00,0.00,"-41,156.78","154,599.56","-41,156.78","154,599.56",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,724.40",0.00,"2,724.40",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,石家庄市佛教慈善基金会,3555.0
422,浙江省常山县教育基金会,0.00,0.00,"1,561,986.80","810,520.50","1,561,986.80","810,520.50",0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,561,986.80","810,520.50","1,561,986.80","810,520.50",0.00,0.00,"1,073,000.00","1,290,000.00","1,073,000.00","1,290,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"1,078,314.79","1,295,266.90","1,078,314.79","1,295,266.90",0.00,0.00,"-483,672.01","484,746.50","-483,672.01","484,746.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"5,314.79","5,266.90","5,314.79","5,266.90",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江省常山县教育基金会,2277.0
423,河南省常香玉基金会,0.00,0.00,"5,000.00","200,000.00","5,000.00","200,000.00",0.00,0.00,"3,000.00","3,000.00","3,000.00","3,000.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,480.00","203,000.00","8,480.00","203,000.00",0.00,0.00,"5,000.00","200,000.00","5,000.00","200,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,0.00,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"5,551.32","200,162.75","5,551.32","200,162.75",0.00,0.00,"-2,928.68","-2,837.25","-2,928.68","-2,837.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,551.32,162.75,551.32,162.75,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省常香玉基金会,2120.0
424,河南理工大学教育发展基金会,"669,050.00","358,000.00","693,050.00","379,400.00","24,000.00","21,400.00",0.00,0.00,"27,668.00","37,277.00","27,668.00","37,277.00",0.0,0.00,0.00,0.00,0.00,0.00,"669,050.00","358,000.00","720,718.00","416,677.00","51,668.00","58,677.00","466,000.00","480,000.00","476,000.00","520,000.00","10,000.00","40,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"466,000.00","480,000.00","567,806.29","522,266.62","101,806.29","42,266.62","-203,050.00","122,000.00","-152,911.71","105,589.62","50,138.29","-16,410.38",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"91,806.29","2,266.62","91,806.29","2,266.62",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南理工大学教育发展基金会,2088.0
425,辽宁省大连海洋大学教育发展基金会,0.00,0.00,"372,250.00","465,600.00","372,250.00","465,600.00",0.00,0.00,"9,739.60","10,365.50","9,739.60","10,365.50",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"382,575.60","475,965.50","382,575.60","475,965.50",0.00,0.00,"414,000.00","500,000.00","414,000.00","500,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,586.00,0.00,586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"480,594.06","501,489.48","480,594.06","501,489.48",0.00,0.00,"98,018.46","25,523.98","98,018.46","25,523.98",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"66,594.06","1,489.48","66,594.06","1,489.48",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,辽宁省大连海洋大学教育发展基金会,3012.0
426,内蒙古民族大学教育基金会,"339,638.00","803,649.00","511,633.00","832,585.40","171,995.00","28,936.40",0.00,0.00,"19,303.60","15,782.00","19,303.60","15,782.00",0.0,0.00,0.00,0.00,0.00,0.00,"339,638.00","803,649.00","530,936.60","851,217.00","191,298.60","47,568.00","527,170.10","1,274,775.40","627,170.10","1,374,775.40","100,000.00","100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"527,170.10","1,274,775.40","697,432.02","1,427,379.50","170,261.92","152,604.10","187,532.10","471,126.40","166,495.42","576,162.50","-21,036.68","105,036.10",0.00,0.00,0.00,"2,849.60",0.00,"2,849.60",0.00,0.00,"70,261.92","52,604.10","70,261.92","52,604.10",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,内蒙古民族大学教育基金会,427.0
427,贵州省毕节市见义勇为基金会,"96,000.00","58,000.00","96,000.00","58,000.00",0.00,0.00,0.00,0.00,964.00,566.00,964.00,566.00,0.0,0.00,0.00,0.00,0.00,0.00,"96,000.00","58,000.00","96,964.00","58,566.00",964.00,566.00,"160,000.00","86,000.00","160,000.00","86,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"500,000.00","294,000.00","500,000.00","294,000.00",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"160,000.00","86,000.00","791,061.99","460,460.97","631,061.99","374,460.97","64,000.00","28,000.00","694,097.99","401,894.97","630,097.99","373,894.97",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"131,061.99","80,460.97","131,061.99","80,460.97",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,贵州省毕节市见义勇为基金会,2974.0
