	address	cert_valid_thru	dist	est_date	init_fund	inst_nm	inst_type	phone_num	prov	reg_dept	repre	spv_dept	status	uscc	website	wrk_domain
476	南京市秦淮区集庆路１９８号泽天大酒店写字楼５楼８５０２室	至			200.00 （单位：元 / 万元）	南京华衣助学助教基金会	基金会				丁勇		正常	53320100MJ5587073K		１、为贫困地区、贫困学校捐资建校（包括校舍、图书室、学生食堂、学生宿舍等教学配套设施），改善教育学习环境；？？２、支教帮教，向落后贫困地区引入优秀、先进的教育资源，帮助提升当地教育质量；？？３、资助帮助学龄孤儿、特困学生完成学业，关注他们的学习、生活；？？４、组织助学助教志愿者服务，开展多种形式的志愿者活动。
477	nan	2017-08-11 至 2020-08-10		2017-08-11	200.00 （单位：元 / 万元）	南京医科大学附属逸夫医院医疗救助基金会	基金会				曹长春	南京市卫生和计划生育委员会	正常	53320100MJ5587081E		（一）接受关心和支持医疗事业的自然人、法人或其他社会组织的资源捐赠；？？（二）在江苏省内地区自然灾害和突发事件中，对伤病人员和其他受害者进行资金、药品、物资等援助；？？（三）资助南京市范围内贫困村、社区的医疗卫生机构获得基本的药品、医用品和其他医疗设施；？？（四）在南京医科大学附属逸夫医院所属医疗平台内，资助贫困人群的紧急救治及重大疾病的医疗费用；？？（五）按照合法、安全、有效的原则，实现基金的保值增值。
478	浙江省江山市云宾路18号	2006-07-10 至 2010-07-10		2006-07-10	400.00 （单位：元 / 万元）	江山市人民教育基金会	基金会			浙江省民政厅	李端贞	浙江省教育厅	正常	53330000501883462C		接受赞助和捐赠，制定和审定管理办法，审核、批准基金的发放。
479	浙江省永康市解放街10号	2016-08-10 至 2020-08-10		2006-08-23	400.00 （单位：元 / 万元）	永康市人民教育基金会	基金会			浙江省民政厅	胡高明	浙江省教育厅	正常	533300005018834894		募集、管理和使用基金，奖励突出贡献的有关人员，改善办学条件，资助学生，扶持学校建设。
480	浙江省衢州市衢江区行政中心	2006-08-22 至 2010-08-22		2006-08-22	400.00 （单位：元 / 万元）	衢州市衢江区人民教育基金会	基金会			浙江省民政厅	王世范	浙江省教育厅	正常	53330000501883497Y		奖励优秀教师、教育工作者，资助困难学生，扶持欠发达地区基础教育发展。
481	杭州市莫干山路501号	2006-08-22 至 2010-08-22		2006-08-22	200.00 （单位：元 / 万元）	浙江绿色共享教育基金会	基金会			浙江省民政厅	王金坤	浙江省教育厅	正常	5333000050188350XF		接受来自亲人、朋友的自愿捐赠；在国家政策法律许可的范围内进行基金保值增值；开展符合本会宗旨的各项慈善和公益活动。
482	浙江省温岭市万泉东路1号	2006-08-29 至 2010-08-29		2006-08-29	500.00 （单位：元 / 万元）	浙江省宗文慈善基金会	基金会			浙江省民政厅	林金法	浙江省民政厅	正常	53330000501883518F		资助救济老弱病残等特困群众；表彰奖励重大见义勇为助人为乐行为，紧急救助突发性遭灾特困群众；资助贫困学生，奖励优秀师生；承办受委托事宜。
483	浙江省舟山市定海区环城西路40号	2006-10-15 至 2010-10-15		2006-10-15	400.00 （单位：元 / 万元）	舟山市定海区人民教育基金会	基金会			浙江省民政厅	陈仁央	浙江省教育厅	正常	53330000501883526A		改善办学条件；教师队伍建设中的表彰、奖励；对教育事业有重大贡献的社会各界人士的奖励。
484	安吉县递铺镇胜利西路阳光大厦四楼	2016-10-10 至 2020-10-10		2006-11-13	200.00 （单位：元 / 万元）	安吉县企业家助学基金会	基金会			浙江省民政厅	董才宝	浙江省教育厅	正常	533300005018835345		资助县内因家庭特别困难的中小学生和在校大学生完成学业。
485	宁波市灵桥路699号616室	2006-11-15 至 2010-11-15		2006-11-15	200.00 （单位：元 / 万元）	浙江千手慈善基金会	基金会			浙江省民政厅	高明强	浙江民政厅	正常	533300005018835420		助老、助残、助学、助急难，组织慈善文化艺术编写、出版、演播、赛展及交流
486	浙江省台州市学院路788号	2007-04-20 至 2011-04-20		2007-04-20	280.00 （单位：元 / 万元）	台州职业技术学院涌泉奖助基金会	基金会			浙江省民政厅	牟惠康	浙江省教育厅	正常	53330000501883550T		奖励优秀学生和教师，奖励热心囊助我校教育事业的团体和人士；向贫困学生发放助学金；向患危重病的贫困学生发放助疗金。
487	杭州市庆春路118号嘉德广场4A	2007-04-20 至 2011-04-20		2007-04-20	200.00 （单位：元 / 万元）	诸暨市九鼎教育基金会	基金会			浙江省民政厅	周智新	浙江省教育厅	正常	53330000501883569P		设立“九鼎助学奖”，对经济困难学生进行资助；设立“九鼎奖学金”，对成绩优异学生进行奖励；设立其他有关教育的专项奖励和资助。
488	宁波市风华路８１８号	2007-01-07 至 2011-01-07		2007-01-07	400.00 （单位：元 / 万元）	宁波大学教育发展基金会	基金会			浙江省民政厅	郑孟状	浙江省教育厅	正常	53330000501883577J		奖励优秀教师、贫困学生，支持教学科研建设、人才引进。
489	平湖市当湖滨水广场5幢1单元1401室	2007-07-02 至 2011-07-02		2007-07-02	200.00 （单位：元 / 万元）	浙江省新华爱心教育基金会	基金会			浙江省民政厅	袁立	浙江省教育厅	正常	53330000501883585D		以能促使“中国由人口大国成为人力资源大国”的各种爱心教育工作为范围。
490	诸暨市店口镇解放路386号	2007-08-25 至 2011-08-25		2007-08-25	1000.00 （单位：元 / 万元）	浙江海亮慈善基金会	基金会			浙江省民政厅	冯金良	浙江省民政厅	正常	533300005018835938		诸暨市行政区域内因突发事件、疑难杂症、大病急病造成经济致困的救助。
491	奉化市锦屏南路1号	2015-08-10 至 2019-08-10		2007-09-06	402.00 （单位：元 / 万元）	奉化市人民教育基金会	基金会			浙江省民政厅	何岳良	浙江省教育厅	正常	53330000501883606X		募集、筹集资金；资助贫困学生；完善教育设备设施；补充教育教学经费。
492	杭州市拱墅区密渡桥路15号新世纪大厦21层A室	2014-09-01 至 2018-09-01		2014-09-01	1110.00 （单位：元 / 万元）	浙江省关心桥教育公益基金会	基金会			浙江省民政厅	王芳	直接登记	正常	53330000A933771590		助学帮困，教师培训、教材开发、青少年活动教育等公益项目。
493	桐乡市乌镇镇西栅大街88号	2014-09-01 至 2018-09-01		2014-09-01	200.00 （单位：元 / 万元）	浙江桐乡市木心艺术基金会	基金会			浙江省民政厅	陈向宏	直接登记	正常	53330000A93377167T		传承木心先生艺术创作理念及作品、扶持艺术人才、资助文化公益项目。
494	杭州市萧山高教园区浙江旅游职业学院	2014-09-15 至 2018-09-15		2014-09-15	200.00 （单位：元 / 万元）	浙江旅游职业学院教育基金会	基金会			浙江省民政厅	谢征	直接登记	正常	53330000A93377175M		支持学院建设、人才引进，开展国际交流、会议，奖励优秀师生和贫困学生等。
495	杭州市滨江区江南大道3850号6楼610室	2014-11-06 至 2018-11-06		2014-11-06	200.00 （单位：元 / 万元）	浙江省百世慈善公益基金会	基金会			浙江省民政厅	郭蕾	直接登记	正常	53330000A93377183G		关爱留守儿童、青少年的身心健康、教育发展，救援赈灾、抗击疫情、扶贫济困等。
496	杭州市西湖区之江板块象山区块	2014-11-07 至 2018-11-07		2014-11-07	200.00 （单位：元 / 万元）	浙江音乐学院（筹）教育基金会	基金会			浙江省民政厅	周瑞法	浙江省文化厅	正常	53330000A93377191B		接受社会各界的捐助；依法科学管理基金；根据宗旨及捐赠者意愿，设立基金资助项目。
497	杭州市西湖区孤山路25号	2014-11-20 至 2018-11-20		2014-11-20	200.00 （单位：元 / 万元）	浙江省浙博漆器研究基金会	基金会			浙江省民政厅	崔国富	浙江省文化厅	正常	53330000A933772041		研究、推广中国古代漆器文化；支持漆器资料库建设和漆器征集工作。
498	杭州市上城区南山路218号	2014-11-26 至 2018-11-26		2014-11-26	800.00 （单位：元 / 万元）	浙江中国美术学院教育基金会	基金会			浙江省民政厅	钱晓芳	直接登记	正常	53330000A93377212U		奖励优秀学生、教师，扶贫助困，资助学校建设、改善教学环境等。
499	杭州市余杭塘路866号浙大紫金港校区内	2014-11-27 至 2018-11-27		2014-11-27	300.00 （单位：元 / 万元）	浙江百贤亚洲未来领袖基金会	基金会			浙江省民政厅	曹惠婷	直接登记	正常	53330000A93377220N		资助亚洲有志青年学者参加“亚洲未来领袖奖学金”计划项目，协助有关方面开展文化交流活动。
500	杭州市文二西路777号福堤4号楼102室	2014-12-15 至 2018-12-15		2014-12-15	200.00 （单位：元 / 万元）	浙江马云公益基金会	基金会			浙江省民政厅	马鹰	直接登记	正常	53330000A93377247E		教育发展；环境保护；医疗健康；公益人才培养与基础设施建设。
501	杭州市拱墅区湖州街48号	2014-12-24 至 2018-12-24		2014-12-24	200.00 （单位：元 / 万元）	浙江大学城市学院教育基金会	基金会			浙江省民政厅	吴健	浙江省教育厅	正常	53330000A933772559		资助学生、奖励教职工、支持学校建设。
502	杭州市余杭区文一西路969号3号楼5楼502室	2014-12-31 至 2018-12-31		2014-12-31	200.00 （单位：元 / 万元）	浙江湖畔大学创业研究基金会	基金会			浙江省民政厅	蒋芳	直接登记	正常	53330000A933772634		支持创业者成长轨迹和规律研究及成果应用，支持创业者成长及提升、创业培训、国际交流等。
503	宁波市鄞州区钱湖南路8号	2015-01-14 至 2019-01-14		2015-01-14	200.00 （单位：元 / 万元）	浙江万里学院教育基金会	基金会			浙江省民政厅	闫国庆	浙江省教育厅	正常	53330000A93377298N		奖教助学，支持学校发展，资助项目和学术会议等。
504	杭州市黄龙世纪广场C区710室	2015-01-29 至 2019-01-29		2015-01-29	300.00 （单位：元 / 万元）	浙江趋衡公益基金会	基金会			浙江省民政厅	金秀锋	直接登记	正常	53330000A93377343P		参与支持环境保护、教育事业、医药和其他自然科学的创新发明。
505	杭州市经济技术开发区白杨街道２号大街９２８号浙江理工大学行政５１７室	2015-01-29 至 2019-01-29		2015-01-29	200.00 （单位：元 / 万元）	浙江理工大学教育发展基金会	基金会			浙江省民政厅	陈建勇	直接登记	正常	53330000A93377351J		奖教助学，支持学校发展，资助项目开展和学术会议等。
506	德清县武康街道中兴南路249号	2016-09-30 至 2020-09-30		2016-09-30	400.00 （单位：元 / 万元）	德清县社区发展基金会	基金会			德清县民政局	沈圆	民政局	正常	53330521MJ9459060W		资助在县内开展社区治理与服务创新建设工作、培育发展社会组织及运用社会工作方法开展慈善救助和专业助人等三社联动工作创新的项目。
507	长兴县龙山街道金陵北路２０８号	2017-03-07 至 2021-06-30		2017-03-07	200.00 （单位：元 / 万元）	长兴县长兴中学教育基金会	基金会			长兴县民政局	蒋雪云	长兴县教育局	正常	53330522MJ9472214T		资助贫困学生、教师，奖励优秀师生，培养拔尖师生，支持学校教学科研等
